ID_ATLAS,name_ATLAS,RA_ATLAS,Dec_ATLAS,RA_deg_ATLAS,Dec_deg_ATLAS,RA_err_ATLAS,Dec_err_ATLAS,rms,BWS,Obs_freq,Sp,Sp_err,S,S_err,Scom,Scom_err,Sp2,Sp2_err,S2,S2_err,S2com,S2com_err,Deconv,Deconv_err,class,Sindex,Sindex_err,field,xid_tag,xid_comment,xid_flag,ncomps,core,rhost,ihost,cntr_SWIRE,object_SWIRE,ra_SWIRE,dec_SWIRE,unc_ra_SWIRE,unc_dec_SWIRE,tile,flux_ap2_36,uncf_ap2_36,flux_kr_36,uncf_kr_36,stell_36,flgs_36,ext_fl_36,flux_ap2_45,uncf_ap2_45,flux_kr_45,uncf_kr_45,stell_45,flgs_45,ext_fl_45,flux_ap2_58,uncf_ap2_58,flux_kr_58,uncf_kr_58,stell_58,flgs_58,ext_fl_58,flux_ap2_80,uncf_ap2_80,flux_kr_80,uncf_kr_80,stell_80,flgs_80,ext_fl_80,flux_ap2_24,uncf_ap2_24,flux_kr_24,uncf_kr_24,stell_24,flgs_24,ext_fl_24,ap_m_b,msig_b,ap_m_v,msig_v,ap_m_r,msig_r,kr_m_b,kr_m_v,kr_m_r,stell_b,stell_v,stell_r,ap_m_u,msig_u,ap_m_g,msig_g,ap_m_i,msig_i,ap_m_z,msig_z,ID_phot,RA_phot,DEC_phot,MAG_APER_4_G,MAG_APER_4_R,MAG_APER_4_I,MAG_APER_4_Z,MAGERR_APER_4_G,MAGERR_APER_4_R,MAGERR_APER_4_I,MAGERR_APER_4_Z,COADD_OBJECT_ID,coadd_final,ID_GRC,RA_GRC,DEC_GRC,z,z_Err,flag,source,comments,totobs,totexp,jflag
CI1381  ,ATLAS3_J033040.6-272704C,03:30:40.64,-27:27:04.8,52.669324,-27.451343,0.95,2.2,0.031,1.08,1.39,0.178,0.034,0.178,0.034,0.178,0.034,0.177,0.034,0.177,0.034,0.177,0.034,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI1381*SWIRE3_J033040.75-272703.1*m1*C0  ,guess 2                                              ,2,1,1,CI1381  ,SWIRE3_J033040.75-272703.1,345752,SWIRE3_J033040.75-272703.1,52.66982,-27.45087,0.0085,0.00954,34,118.12,1.09,116.8,0.98,0.97,CA3,0,131.35,1.77,127.74,1.71,0.97,CA3,0,128.54,3.98,141.66,5.92,0.4,CA2,0,320.75,5.86,313.11,7.76,0.93,CA0,0,1651.74,17.9,1561.27,24.35,0.55,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2940412448,52.669814,-27.45082,21.396502,20.349539,19.95251,19.694752,0.0033,0.0013,0.0012,0.0009,2940412448,2940412448,SWIRE3_J033040.75-272703.1    ,52.66983333333334,-27.45086111111111,0.3026,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI1383  ,ATLAS3_J033041.0-283011C,03:30:41.05,-28:30:11.3,52.671043,-28.503133,0.91,2.1,0.015,1.04,1.472,0.09,0.017,0.09,0.017,0.09,0.017,0.093,0.017,0.093,0.017,0.093,0.017,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI1383*SWIRE3_J033041.03-283009.8*m1*C0  ,-----------------------------------------------------,1,1,1,CI1383  ,SWIRE3_J033041.03-283009.8,296383,SWIRE3_J033041.03-283009.8,52.67096,-28.50275,0.00893,0.0085,32,141.81,1.71,156.56,1.59,0.05,CA0,2,136.65,1.87,147.45,1.95,0.09,CA0,0,97.79,5.53,115.94,7.16,0.0,CA0,0,299.45,5.87,309.07,7.88,0.02,CA0,0,850.85,18.5,770.96,25.18,0.66,CA0,0,-999.0,-999.0,-999.0,-999.0,20.1038,0.0204,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.7963,0.0512,21.32,0.012,19.3229,0.0403,18.907,0.1701,SVA1_COADD-2940524988,52.670979,-28.502741,21.626373,20.530804,20.03046,19.6995,0.0035,0.0014,0.001,0.0008,2940524988,2940524988,SVA1_COADD-2940524988         ,52.6709583333333,-28.50275,0.32292,-9.999,4.0,DES_AAOmega         ,//                            ,3,7200,4
CI1386  ,ATLAS3_J033041.3-283839C,03:30:41.33,-28:38:39.0,52.672218,-28.644161,0.54,1.18,0.019,1.04,1.485,0.201,0.022,0.201,0.022,0.201,0.022,0.21,0.023,0.21,0.023,0.21,0.023,-999.0,-999.0,P,-0.732,1.121,CDFS    ,CI1386*SWIRE3_J033041.32-283839.5*m1*C0  ,-----------------------------------------------------,1,1,1,CI1386  ,SWIRE3_J033041.32-283839.5,289580,SWIRE3_J033041.32-283839.5,52.6722,-28.64432,0.01,0.00918,32,108.47,1.08,123.08,1.06,0.17,CA0,1,131.82,1.29,136.23,1.26,0.12,CA0,0,96.95,3.8,103.82,5.12,0.01,CA0,0,503.85,4.58,532.16,6.66,0.7,CA0,1,1823.09,22.45,1272.77,22.73,0.9,CA0,0,-999.0,-999.0,-999.0,-999.0,19.7775,0.0203,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.6771,0.0303,20.6156,0.0109,19.2195,0.0402,18.8097,0.1701,SVA1_COADD-2940505345,52.672149,-28.644327,20.890976,20.18982,19.930378,19.580193,0.0019,0.001,0.0009,0.0007,2940505345,2940505345,SWIRE3_J033041.32-283839.5    ,52.67220833333333,-28.644305555555555,0.336,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI1389C2,ATLAS3_J033042.7-285153C,03:30:42.72,-28:51:53.5,52.677982,-28.864853,0.27,0.35,0.029,1.05,1.468,6.122,0.395,8.49,0.557,15.137,0.7644095760781651,6.307,0.408,8.747,0.575,15.596,0.7886729360134022,6.5,1.1,E,-0.629,0.102,CDFS    ,CI1389C2*SWIRE3_J033042.70-285151.6*m3*C0,guess 2 deblend                                      ,2,3,1,CI1389C2,SWIRE3_J033042.70-285151.6,278642,SWIRE3_J033042.70-285151.6,52.67792,-28.86434,0.00806,0.00853,32,501.63,3.22,853.43,3.62,0.03,EK3,2,359.49,2.19,606.31,2.9,0.03,EK3,2,219.56,7.28,307.12,10.72,0.01,CA0,0,182.7,4.18,342.35,9.36,0.02,CA3,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,18.1878,0.0101,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.4342,0.0246,-99.0,-99.0,-99.0,-99.0,0.0,0.0,SVA1_COADD-2940476448,52.677957,-28.864311,19.649387,18.56919,18.161797,17.86688,0.0009,0.0004,0.0003,0.0002,2940476448,2940476448,TGS323Z148                    ,52.677875,-28.864444444444445,0.149833,-9.999,4.0,2dFGRS              ,-                             ,-9,-9,4
CI1391  ,ATLAS3_J033042.5-282417C,03:30:42.54,-28:24:17.5,52.677268,-28.404868,0.88,2.03,0.017,1.04,1.466,0.102,0.018,0.102,0.018,0.102,0.018,0.105,0.019,0.105,0.019,0.105,0.019,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI1391*SWIRE3_J033042.38-282422.4*m1*C0  ,guess 2 deblend                                      ,2,1,1,CI1391  ,SWIRE3_J033042.38-282422.4,301041,SWIRE3_J033042.38-282422.4,52.67661,-28.40624,0.00968,0.0085,32,145.54,1.74,156.44,1.59,0.42,CA3,1,131.73,1.51,136.12,1.55,0.89,CA2,0,95.44,5.43,107.05,6.66,0.08,CA0,0,230.47,4.58,247.42,6.28,0.62,CA2,0,632.11,21.23,588.93,26.64,0.62,CA3,0,-999.0,-999.0,-999.0,-999.0,20.2889,0.0205,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.6005,0.0912,21.6936,0.0132,19.51,0.0404,18.9815,0.1701,SVA1_COADD-2940537978,52.6766,-28.406206,21.983797,20.651218,20.08371,19.706894,0.0043,0.0014,0.001,0.0008,2940537978,2940537978,SVA1_COADD-2940537978         ,52.6765833333333,-28.4061944444444,0.31395,-9.999,4.0,DES_AAOmega         ,//                            ,3,7200,4
CI1397  ,ATLAS3_J033043.6-283754C,03:30:43.69,-28:37:54.0,52.682035,-28.631657,0.32,0.56,0.019,1.04,1.484,0.495,0.032,0.495,0.032,0.495,0.032,0.516,0.033,0.516,0.033,0.516,0.033,-999.0,-999.0,P,-0.214,0.419,CDFS    ,CI1397*SWIRE3_J033043.64-283754.3*m1*C0  ,-----------------------------------------------------,1,1,1,CI1397  ,SWIRE3_J033043.64-283754.3,290238,SWIRE3_J033043.64-283754.3,52.68186,-28.63177,0.0094,0.0109,32,159.14,1.82,176.43,1.68,0.08,CA0,2,101.44,1.08,110.03,1.16,0.61,CA0,0,98.75,5.17,111.81,6.81,0.01,CA0,0,39.59,3.46,31.11,2.75,0.35,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,22.2309,0.0281,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-99.0,-99.0,23.8466,0.0485,20.6541,0.0423,20.061,0.1706,SVA1_COADD-2940507588,52.681941,-28.631739,24.105125,22.446686,21.263683,20.778488,0.028,0.0065,0.0028,0.0019,2940507588,2940507588,SVA1_COADD-2940507588         ,52.6819583333333,-28.63175,0.7566,-9.999,4.0,DES_AAOmega         ,                              ,6,14400,4
CI1398  ,ATLAS3_J033044.3-282107C,03:30:44.32,-28:21:07.4,52.684651,-28.352049,0.3,0.47,0.017,1.04,1.466,0.607,0.036,0.894,0.048,0.894,0.048,0.627,0.037,0.923,0.049,0.923,0.049,7.2,0.9,E,-0.814,0.243,CDFS    ,CI1398*SWIRE3_J033044.16-282107.4*m1*C0  ,deblend MAJOR                                        ,4,1,1,CI1398  ,SWIRE3_J033044.16-282107.4,303449,SWIRE3_J033044.16-282107.4,52.68403,-28.35208,0.00407,0.00425,32,526.44,3.2,578.58,2.82,0.6,EK3,1,369.7,2.91,397.63,2.61,0.12,CA3,1,561.58,8.88,576.01,8.32,0.04,CA2,2,4182.99,13.7,4603.49,12.68,0.11,EK3,1,7799.49,24.41,8629.83,41.95,0.05,EK0,2,-999.0,-999.0,-999.0,-999.0,18.1358,0.0201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.0067,0.022,18.7526,0.0102,17.4475,0.04,17.207,0.17,SVA1_COADD-2940546622,52.683976,-28.351984,19.036488,18.492619,18.184475,18.038647,0.0006,0.0003,0.0003,0.0002,2940546622,2940546622,S276                          ,52.68404166666667,-28.352080555555556,0.0797,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI1400  ,ATLAS3_J033044.4-282922C,03:30:44.41,-28:29:22.7,52.685029,-28.489629,0.91,2.1,0.015,1.04,1.47,0.091,0.017,0.091,0.017,0.091,0.017,0.094,0.017,0.094,0.017,0.094,0.017,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI1400*SWIRE3_J033044.37-282922.0*m1*C0  ,-----------------------------------------------------,1,1,1,CI1400  ,SWIRE3_J033044.37-282922.0,297034,SWIRE3_J033044.37-282922.0,52.68489,-28.48946,0.0136,0.0109,32,109.76,1.36,135.79,1.46,0.3,CA0,1,75.88,1.34,87.72,1.71,0.13,CA0,0,91.48,4.87,66.39,4.15,0.01,CA0,0,54.43,4.49,36.49,3.93,0.09,CA0,0,-99.0,-99.0,-99.0,-99.0,-9.0,---,-99,-999.0,-999.0,-999.0,-999.0,20.9987,0.0213,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.7476,0.0497,21.8801,0.014,20.0844,0.0409,19.7495,0.1704,SVA1_COADD-2940527033,52.684935,-28.489452,22.195927,21.37725,20.846931,20.595129,0.0055,0.0026,0.002,0.0017,2940527033,2940527033,0071-00615                    ,52.68489,-28.48947,0.6344425,-9.999,4.0,PRIMUS              ,-                             ,-9,-9,4
CI1401  ,ATLAS3_J033044.5-275727C,03:30:44.52,-27:57:27.8,52.685513,-27.957712,0.88,2.03,0.017,1.06,1.468,0.105,0.019,0.105,0.019,0.105,0.019,0.108,0.02,0.108,0.02,0.108,0.02,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI1401*SWIRE3_J033044.58-275726.6*m1*C0  ,-----------------------------------------------------,1,1,1,CI1401  ,SWIRE3_J033044.58-275726.6,321220,SWIRE3_J033044.58-275726.6,52.68577,-27.95739,0.00889,0.00896,33,186.17,1.97,235.67,1.93,0.04,CA0,2,170.67,1.64,210.91,1.71,0.03,CA0,2,117.05,5.7,128.02,7.2,0.0,CA0,0,451.55,4.54,641.93,8.13,0.01,CA0,2,899.98,14.58,821.87,19.32,0.66,CA0,0,-999.0,-999.0,-999.0,-999.0,19.2913,0.0301,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.6917,0.0327,20.3128,0.0107,18.6639,0.0302,0.0,0.0,SVA1_COADD-2940144031,52.685735,-27.957374,20.702309,19.771587,19.364344,19.1181,0.0016,0.0007,0.0006,0.0005,2940144031,2940144031,SVA1_COADD-2940144031         ,52.68575,-27.9573611111111,0.24769,-9.999,4.0,DES_AAOmega         ,//                            ,6,14400,4
CI1414  ,ATLAS3_J033046.9-282519C,03:30:46.92,-28:25:19.8,52.695494,-28.42216,0.75,1.71,0.017,1.04,1.466,0.124,0.019,0.124,0.019,0.124,0.019,0.128,0.02,0.128,0.02,0.128,0.02,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI1414*SWIRE3_J033046.92-282521.1*m1*C0  ,-----------------------------------------------------,1,1,1,CI1414  ,SWIRE3_J033046.92-282521.1,300232,SWIRE3_J033046.92-282521.1,52.6955,-28.42253,0.00846,0.00914,32,123.37,1.11,121.79,1.0,0.91,CA0,0,129.3,1.34,121.9,1.23,0.95,CA0,0,93.87,3.76,75.07,3.74,0.22,CA0,0,397.46,4.76,364.81,5.3,0.82,CA0,0,1292.32,21.76,1016.07,24.51,0.75,CA0,0,-999.0,-999.0,-999.0,-999.0,19.7768,0.0203,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.0412,0.034,20.7672,0.0111,19.1392,0.0402,18.6962,0.1701,SVA1_COADD-2940535170,52.695519,-28.422482,21.222782,20.347183,19.865057,19.503502,0.0107,0.0151,0.0018,0.0021,2940535170,2940535170,SWIRE3_J033046.92-282521.1    ,52.6955,-28.42252777777778,0.313,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI1415  ,ATLAS3_J033046.9-280829C,03:30:46.99,-28:08:29.2,52.695795,-28.141441,0.32,0.57,0.016,1.04,1.474,0.412,0.027,0.747,0.04,0.747,0.04,0.427,0.028,0.774,0.042,0.774,0.042,9.5,0.9,E,-1.152,0.636,CDFS    ,CI1415*SWIRE3_J033046.61-280834.9*m1*C0  ,deblend MAJOR                                        ,4,1,1,CI1415  ,SWIRE3_J033046.61-280834.9,312950,SWIRE3_J033046.61-280834.9,52.69423,-28.14305,0.0099,0.00925,33,265.33,2.34,368.5,2.43,0.04,EK3,2,204.35,2.21,290.52,2.81,0.05,CA3,2,126.23,5.69,170.39,8.65,0.07,CA0,0,99.32,5.21,164.56,8.29,0.56,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,18.9371,0.0201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.5288,0.0476,20.2764,0.0107,18.2316,0.0401,17.7878,0.17,SVA1_COADD-2940119525,52.694272,-28.143033,20.60632,19.34268,18.8769,18.576813,0.0015,0.0005,0.0004,0.0003,2940119525,2940119525,S280                          ,52.694208333333336,-28.14305,0.2154,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI1417C1,ATLAS3_J033047.3-283853C,03:30:47.34,-28:38:53.3,52.697262,-28.648148,0.26,0.33,0.019,1.04,1.484,22.644,1.133,26.843,1.343,52.620999999999995,1.8621893029442522,23.584,1.188,27.957,1.408,54.805,1.9527091437282715,4.5,1.0,E,-0.698,0.1,CDFS    ,CI1417C1*SWIRE3_J033047.55-283854.0*m2*C0,very bright aberrated deblend MAJOR                  ,4,2,1,CI1417C1,SWIRE3_J033047.55-283854.0,289415,SWIRE3_J033047.55-283854.0,52.69816,-28.64836,0.0107,0.00839,32,386.64,2.9,804.4,3.62,0.03,EK3,2,316.29,2.77,683.41,4.29,0.03,EK2,2,206.2,6.46,346.36,10.7,0.0,CA0,0,128.95,5.58,223.04,9.69,0.0,CA2,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,19.1545,0.0201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.4931,0.0899,20.9112,0.0113,18.2592,0.0401,17.8347,0.17,SVA1_COADD-2940505857,52.698375,-28.648391,21.156033,19.46107,18.87833,18.57161,0.0023,0.0006,0.0004,0.0003,2940505857,2940505857,S282                          ,52.698166666666665,-28.648358333333334,0.3358,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI1422  ,ATLAS3_J033048.6-282732C,03:30:48.60,-28:27:32.6,52.702503,-28.459048,0.9,2.07,0.016,1.04,1.467,0.093,0.017,0.093,0.017,0.093,0.017,0.096,0.018,0.096,0.018,0.096,0.018,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI1422*SWIRE3_J033048.52-282734.7*m1*C0  ,-----------------------------------------------------,1,1,1,CI1422  ,SWIRE3_J033048.52-282734.7,298487,SWIRE3_J033048.52-282734.7,52.70219,-28.45965,0.00616,0.00864,32,283.27,2.42,453.22,2.62,0.03,EK2,2,201.42,1.99,295.9,2.3,0.03,CA2,2,218.37,6.48,270.42,8.27,0.01,CA0,0,1036.02,7.28,1561.1,10.0,0.03,CA0,2,1388.29,22.68,1443.54,34.85,0.47,CA0,0,-999.0,-999.0,-999.0,-999.0,19.0413,0.0201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.8474,0.0314,20.007,0.0105,18.3181,0.0401,17.9091,0.17,SVA1_COADD-2940532276,52.702212,-28.459542,20.361948,19.456802,19.005432,18.713375,0.0014,0.0007,0.0005,0.0003,2940532276,2940532276,TGS322Z083                    ,52.702,-28.45958333333333,0.079971,-9.999,4.0,2dFGRS              ,-                             ,-9,-9,4
CI1425  ,ATLAS3_J033048.7-281800C,03:30:48.77,-28:18:00.2,52.703229,-28.300055,0.83,1.9,0.017,1.04,1.465,0.106,0.018,0.106,0.018,0.106,0.018,0.109,0.019,0.109,0.019,0.109,0.019,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI1425*SWIRE3_J033048.72-281758.8*m1*C0  ,deblend                                              ,1,1,1,CI1425  ,SWIRE3_J033048.72-281758.8,306128,SWIRE3_J033048.72-281758.8,52.70303,-28.29967,0.0109,0.0117,33,81.67,1.25,77.39,1.14,0.97,CA0,0,60.6,1.34,56.24,1.31,0.9,CA0,0,79.8,5.28,111.48,7.38,0.08,CA2,0,53.13,5.09,38.24,4.89,0.38,CA0,0,-99.0,-99.0,-99.0,-99.0,-9.0,---,-99,-999.0,-999.0,-999.0,-999.0,22.5291,0.033,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-99.0,-99.0,24.3478,0.075,21.2688,0.0465,20.6429,0.1718,SVA1_COADD-2940552647,52.703066,-28.299665,24.558434,22.841192,21.920364,21.386562,0.0408,0.0088,0.005,0.0035,2940552647,2940552647,SVA1_COADD-2940552647         ,52.7030833333333,-28.2996666666667,0.60663,-9.999,3.0,DES_AAOmega         ,//                            ,6,12200,2
CI1427  ,ATLAS3_J033049.1-281930C,03:30:49.18,-28:19:30.3,52.704903,-28.325086,0.33,0.58,0.017,1.04,1.464,0.43,0.028,0.43,0.028,0.43,0.028,0.443,0.029,0.443,0.029,0.443,0.029,-999.0,-999.0,P,-0.886,0.5,CDFS    ,CI1427*SWIRE3_J033049.18-281930.6*m1*C0  ,deblend                                              ,1,1,1,CI1427  ,SWIRE3_J033049.18-281930.6,304688,SWIRE3_J033049.18-281930.6,52.70494,-28.32519,0.0072,0.00623,32,402.73,2.16,727.51,2.39,0.03,EK3,2,357.04,2.06,629.49,2.41,0.03,EK2,2,265.35,5.24,480.69,8.97,0.0,CA2,2,1151.31,5.75,1957.35,8.37,0.03,EK0,2,2822.99,18.77,2966.44,30.67,0.08,CA0,2,-999.0,-999.0,-999.0,-999.0,18.9381,0.0201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.656,0.0316,20.0692,0.0106,18.1696,0.0401,17.751,0.17,SVA1_COADD-2940549838,52.705004,-28.325194,20.38676,19.367266,18.885992,18.59607,0.0013,0.0006,0.0004,0.0003,2940549838,2940549838,TGS243Z062                    ,52.70483333333333,-28.325333333333333,0.216213,-9.999,4.0,2dFGRS              ,-                             ,-9,-9,4
CI1428  ,ATLAS3_J033049.3-283250C,03:30:49.33,-28:32:50.5,52.705535,-28.547353,0.4,0.79,0.015,1.04,1.474,0.256,0.02,0.256,0.02,0.256,0.02,0.265,0.021,0.265,0.021,0.265,0.021,-999.0,-999.0,P,-1.371,0.739,CDFS    ,CI1428*SWIRE3_J033049.33-283249.9*m1*C0  ,-----------------------------------------------------,1,1,1,CI1428  ,SWIRE3_J033049.33-283249.9,294347,SWIRE3_J033049.33-283249.9,52.70555,-28.5472,0.00359,0.00356,32,722.33,3.69,671.72,2.98,0.98,CA0,-1,925.39,4.4,862.01,3.56,0.98,CA0,-1,1243.75,12.05,1157.55,10.27,0.47,CA0,1,1573.48,9.17,1458.94,9.03,0.88,CA0,-1,2956.14,22.05,2530.42,28.5,0.97,CA2,-1,-999.0,-999.0,-999.0,-999.0,19.2961,0.0201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.8043,0.0238,19.9368,0.0104,18.5966,0.0401,18.4318,0.1701,SVA1_COADD-2940518597,52.705559,-28.547144,20.166286,19.499916,19.21188,19.244808,0.0012,0.0007,0.0005,0.0005,2940518597,2940518597,SWIRE3_J033049.33-283249.9    ,52.70554166666666,-28.547194444444447,0.6483,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI1431  ,ATLAS3_J033049.8-282445C,03:30:49.84,-28:24:45.6,52.707666,-28.412661,0.53,1.15,0.017,1.04,1.465,0.189,0.02,0.189,0.02,0.189,0.02,0.195,0.021,0.195,0.021,0.195,0.021,-999.0,-999.0,P,0.373,1.075,CDFS    ,CI1431*SWIRE3_J033049.84-282444.4*m1*C0  ,-----------------------------------------------------,1,1,1,CI1431  ,SWIRE3_J033049.84-282444.4,300746,SWIRE3_J033049.84-282444.4,52.7077,-28.41236,0.00716,0.00716,32,219.62,2.12,250.84,1.97,0.05,CA3,2,218.64,2.01,242.67,1.99,0.07,CA2,2,203.28,6.42,207.76,7.66,0.02,CA0,0,571.47,6.0,681.51,10.04,0.43,CA2,1,1599.02,21.6,1529.89,30.19,0.88,CA2,0,-999.0,-999.0,-999.0,-999.0,19.4747,0.0202,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.0094,0.0335,20.599,0.0109,18.8266,0.0401,18.3458,0.17,SVA1_COADD-2940537115,52.707751,-28.412314,20.930267,19.91128,19.417597,19.143349,0.0019,0.0008,0.0006,0.0005,2940537115,2940537115,SWIRE3_J033049.84-282444.4    ,52.70770833333333,-28.41236111111111,0.2923,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI1433  ,ATLAS3_J033050.0-281124C,03:30:50.01,-28:11:24.3,52.708376,-28.190071,0.67,1.51,0.016,1.04,1.469,0.129,0.018,0.129,0.018,0.129,0.018,0.134,0.018,0.134,0.018,0.134,0.018,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI1433*SWIRE3_J033050.10-281125.5*m1*C0  ,-----------------------------------------------------,1,1,1,CI1433  ,SWIRE3_J033050.10-281125.5,310887,SWIRE3_J033050.10-281125.5,52.70876,-28.19044,0.00749,0.00842,33,187.88,2.0,238.96,1.95,0.03,CA0,2,167.24,2.04,211.46,2.22,0.03,CA0,2,134.97,5.83,171.2,8.56,0.0,CA0,0,884.51,7.65,1084.12,10.01,0.03,CA0,2,1428.38,17.71,1435.34,27.69,0.73,CA0,0,-999.0,-999.0,-999.0,-999.0,19.4506,0.0202,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.7837,0.0325,20.3576,0.0108,18.7555,0.0401,18.4258,0.1701,SVA1_COADD-2940568408,52.708789,-28.190424,20.704773,19.899364,19.469109,19.271303,0.0017,0.0009,0.0007,0.0006,2940568408,2940568408,SWIRE3_J033050.10-281125.5    ,52.70875,-28.190444444444445,0.218,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI1436  ,ATLAS3_J033050.4-281031C,03:30:50.49,-28:10:31.0,52.710388,-28.175286,0.91,2.11,0.016,1.04,1.47,0.091,0.017,0.091,0.017,0.091,0.017,0.094,0.018,0.094,0.018,0.094,0.018,-999.0,-999.0,P,-999.0,-999.0,CDFS    ,CI1436*SWIRE3_J033050.50-281030.5*m1*C0  ,-----------------------------------------------------,1,1,1,CI1436  ,SWIRE3_J033050.50-281030.5,311550,SWIRE3_J033050.50-281030.5,52.71042,-28.17514,0.00893,0.00943,33,88.17,1.34,80.5,1.14,0.98,CA0,0,98.95,1.4,88.63,1.26,0.93,CA0,0,60.45,4.97,46.89,5.01,0.22,CA0,0,462.47,5.62,424.75,6.02,0.91,CA0,0,1043.12,17.62,792.42,20.31,0.83,CA0,0,-999.0,-999.0,-999.0,-999.0,20.682,0.021,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.3457,0.0841,21.7203,0.0136,19.9047,0.0407,19.4785,0.1703,SVA1_COADD-2940113328,52.710439,-28.175139,22.03669,21.056885,20.545458,20.296143,0.0045,0.0019,0.0015,0.0013,2940113328,2940113328,SWIRE3_J033050.50-281030.5    ,52.71041666666667,-28.175138888888892,0.2828,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
CI1441  ,ATLAS3_J033051.0-285308C,03:30:51.02,-28:53:08.1,52.712579,-28.885581,0.64,1.44,0.032,1.05,1.461,0.28,0.037,0.44,0.039,0.44,0.039,0.289,0.038,0.453,0.04,0.453,0.04,8.0,1.7,E,-999.0,-999.0,CDFS    ,CI1441*SWIRE3_J033050.97-285310.3*m1*C0  ,-----------------------------------------------------,1,1,1,CI1441  ,SWIRE3_J033050.97-285310.3,277541,SWIRE3_J033050.97-285310.3,52.71238,-28.8862,0.00954,0.00968,32,146.18,1.26,199.55,1.35,0.03,CA3,2,152.43,1.4,196.87,1.61,0.03,CA3,2,102.21,3.85,135.46,5.49,0.0,CA0,0,709.43,5.09,876.42,7.42,0.02,CA2,2,1661.23,18.63,1358.83,22.99,0.78,CA0,0,-999.0,-999.0,-999.0,-999.0,19.6427,0.0106,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.6951,0.0263,-99.0,-99.0,-99.0,-99.0,0.0,0.0,SVA1_COADD-2940471299,52.712371,-28.88615,20.891909,20.132511,19.738977,19.583298,0.0021,0.001,0.0008,0.0007,2940471299,2940471299,0071-00483                    ,52.71235,-28.88618,0.23805198,-9.999,4.0,PRIMUS              ,-                             ,-9,-9,4
