ID_ATLAS,name_ATLAS,RA_ATLAS,Dec_ATLAS,RA_deg_ATLAS,Dec_deg_ATLAS,RA_err_ATLAS,Dec_err_ATLAS,rms,BWS,Obs_freq,Sp,Sp_err,S,S_err,Scom,Scom_err,Sp2,Sp2_err,S2,S2_err,S2com,S2com_err,Deconv,Deconv_err,class,Sindex,Sindex_err,field,xid_tag,xid_comment,xid_flag,ncomps,core,rhost,ihost,cntr_SWIRE,object_SWIRE,ra_SWIRE,dec_SWIRE,unc_ra_SWIRE,unc_dec_SWIRE,tile,flux_ap2_36,uncf_ap2_36,flux_kr_36,uncf_kr_36,stell_36,flgs_36,ext_fl_36,flux_ap2_45,uncf_ap2_45,flux_kr_45,uncf_kr_45,stell_45,flgs_45,ext_fl_45,flux_ap2_58,uncf_ap2_58,flux_kr_58,uncf_kr_58,stell_58,flgs_58,ext_fl_58,flux_ap2_80,uncf_ap2_80,flux_kr_80,uncf_kr_80,stell_80,flgs_80,ext_fl_80,flux_ap2_24,uncf_ap2_24,flux_kr_24,uncf_kr_24,stell_24,flgs_24,ext_fl_24,ap_m_b,msig_b,ap_m_v,msig_v,ap_m_r,msig_r,kr_m_b,kr_m_v,kr_m_r,stell_b,stell_v,stell_r,ap_m_u,msig_u,ap_m_g,msig_g,ap_m_i,msig_i,ap_m_z,msig_z,ID_phot,RA_phot,DEC_phot,MAG_APER_4_G,MAG_APER_4_R,MAG_APER_4_I,MAG_APER_4_Z,MAGERR_APER_4_G,MAGERR_APER_4_R,MAGERR_APER_4_I,MAGERR_APER_4_Z,COADD_OBJECT_ID,coadd_final,ID_GRC,RA_GRC,DEC_GRC,z,z_Err,flag,source,comments,totobs,totexp,jflag
EI1632  ,ATLAS3_J003656.3-430656C,00:36:56.34,-43:06:56.1,9.234761,-43.11557,0.61,0.94,0.021,1.03,1.486,0.205,0.024,0.205,0.024,0.205,0.024,0.214,0.025,0.214,0.025,0.214,0.025,-999.0,-999.0,P,0.925,1.332,ELAIS-S1,EI1632*SWIRE3_J003656.31-430656.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI1632  ,SWIRE3_J003656.31-430656.3,101671,SWIRE3_J003656.31-430656.3,9.23466,-43.11565,0.00871,0.00864,13,150.1,1.4,152.82,1.34,0.94,CA0,0,132.43,1.66,126.71,1.62,0.6,CA0,0,123.16,5.03,126.45,6.29,0.72,CA2,0,330.96,5.58,330.98,7.54,0.87,CA0,0,1166.01,31.46,766.83,30.63,0.73,CA0,0,23.266,0.012,21.765,0.007,20.812,0.003,22.501,21.022,20.067,0.01,0.02,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970463564,9.234529,-43.115687,22.664772,21.178152,20.598896,20.119555,0.0114,0.0034,0.0028,0.0023,2970463564,2970463564,SVA1_COADD-2970463564         ,9.23454166666667,-43.1156944444444,0.40134,-9.999,4.0,DES_AAOmega         ,//                            ,6,14400,4
EI1634  ,ATLAS3_J003656.7-430454C,00:36:56.73,-43:04:54.3,9.236358,-43.081758,0.68,1.05,0.022,1.03,1.484,0.192,0.025,0.192,0.025,0.192,0.025,0.2,0.026,0.2,0.026,0.2,0.026,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1634*SWIRE3_J003656.74-430452.9*m1*C0  ,-----------------------------------------------------,1,1,1,EI1634  ,SWIRE3_J003656.74-430452.9,100793,SWIRE3_J003656.74-430452.9,9.23643,-43.08137,0.0086,0.00846,13,159.94,1.8,174.19,1.8,0.4,CA0,1,151.13,1.98,163.38,2.18,0.74,CA0,0,91.49,5.94,121.96,10.43,0.0,CA0,0,245.1,5.95,226.62,8.12,0.81,CA0,0,1086.82,26.75,805.82,30.33,0.34,CA0,0,21.339,0.003,20.242,0.002,19.581,0.001,20.839,19.592,18.948,0.04,0.03,0.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970467510,9.236333,-43.081389,20.892914,19.913736,19.550451,19.214756,0.0025,0.0011,0.0011,0.001,2970467510,2970467510,SVA1_COADD-2970467510         ,9.23633333333333,-43.0813888888889,0.32193,-9.999,4.0,DES_AAOmega         ,//                            ,7,15000,4
EI1635  ,ATLAS3_J003656.8-434330C,00:36:56.83,-43:43:30.6,9.236775,-43.725154,0.79,1.22,0.017,1.03,1.491,0.124,0.019,0.124,0.019,0.124,0.019,0.13,0.02,0.13,0.02,0.13,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1635*SWIRE3_J003656.90-434331.7*m1*C0  ,-----------------------------------------------------,1,1,1,EI1635  ,SWIRE3_J003656.90-434331.7,188334,SWIRE3_J003656.90-434331.7,9.23712,-43.72548,0.00943,0.00796,22,153.29,1.77,188.4,1.82,0.03,CA0,2,144.31,1.99,177.37,2.19,0.04,CA0,0,121.89,5.94,111.2,7.07,0.07,CA0,0,496.68,6.87,549.55,8.72,0.03,CA0,2,915.28,30.22,612.15,28.6,0.18,CA0,0,22.474,0.006,21.169,0.004,20.436,0.002,21.129,19.847,19.266,0.02,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970723582,9.237039,-43.725483,21.970707,20.837595,20.31133,19.994051,0.0083,0.0037,0.0031,0.0033,2970723582,2970723582,SVA1_COADD-2970723582         ,9.23704166666667,-43.7254722222222,0.25848,-9.999,4.0,DES_AAOmega         ,                              ,6,11500,4
EI1644  ,ATLAS3_J003658.2-434622C,00:36:58.20,-43:46:22.0,9.24248,-43.772789,0.69,1.06,0.017,1.03,1.492,0.144,0.019,0.288,0.022,0.288,0.022,0.15,0.02,0.302,0.023,0.302,0.023,9.7,1.5,E,-999.0,-999.0,ELAIS-S1,EI1644*SWIRE3_J003658.55-434618.9*m1*C0  ,-----------------------------------------------------,4,1,1,EI1644  ,SWIRE3_J003658.55-434618.9,189224,SWIRE3_J003658.55-434618.9,9.244,-43.77193,0.00976,0.0118,22,129.31,1.42,183.52,1.75,0.03,CA0,2,131.25,1.52,163.72,1.97,0.07,CA0,2,160.45,5.38,183.69,8.0,0.34,CA0,0,319.17,5.14,303.41,7.11,0.75,CA0,0,3084.2,26.9,2754.0,38.03,0.91,CA0,0,22.447,0.006,21.103,0.004,20.151,0.002,21.511,19.962,19.124,0.02,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970719358,9.243919,-43.771956,21.856066,20.489147,20.084667,19.695517,0.0074,0.0028,0.0026,0.0025,2970719358,2970719358,S596                          ,9.244,-43.77195,0.3118,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1646  ,ATLAS3_J003658.5-434222C,00:36:58.59,-43:42:22.9,9.244135,-43.706348,0.19,0.29,0.017,1.03,1.491,0.992,0.054,0.992,0.054,0.992,0.054,1.037,0.056,1.037,0.056,1.037,0.056,-999.0,-999.0,P,-0.593,0.229,ELAIS-S1,EI1646*SWIRE3_J003658.58-434222.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI1646  ,SWIRE3_J003658.58-434222.5,187731,SWIRE3_J003658.58-434222.5,9.24409,-43.70627,0.0108,0.0104,22,133.83,1.48,146.61,1.55,0.65,CA0,1,92.45,1.53,96.03,1.83,0.86,CA0,0,72.7,4.43,48.19,4.07,0.41,CA0,0,57.12,5.41,36.92,4.44,0.48,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-99.0,-99.0,24.018,0.054,22.701,0.018,-99.0,23.5,22.275,99.99,0.2,0.19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970727450,9.243995,-43.706295,25.040848,23.001095,21.77681,20.99465,0.129,0.0257,0.0116,0.008,2970727450,2970727450,SVA1_COADD-2970727450         ,9.244,-43.7063055555556,0.89092,-9.999,3.0,DES_AAOmega         ,//                            ,6,14400,2
EI1647  ,ATLAS3_J003658.8-435140C,00:36:58.88,-43:51:40.4,9.245321,-43.861227,0.22,0.34,0.017,1.03,1.492,0.658,0.038,0.658,0.038,0.658,0.038,0.688,0.04,0.688,0.04,0.688,0.04,-999.0,-999.0,P,-0.059,0.342,ELAIS-S1,EI1647*SWIRE3_J003658.83-435139.8*m1*C0  ,-----------------------------------------------------,1,1,1,EI1647  ,SWIRE3_J003658.83-435139.8,191320,SWIRE3_J003658.83-435139.8,9.24513,-43.86108,0.0103,0.01,22,236.59,2.22,361.47,2.66,0.03,EK0,2,192.91,2.11,280.68,2.87,0.03,CA0,2,116.85,5.91,158.71,9.52,0.02,CA0,0,84.8,5.02,75.12,6.26,0.56,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,22.075,0.004,20.301,0.002,19.312,0.001,21.034,19.179,18.274,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970712136,9.245008,-43.861081,21.193932,19.644215,19.156078,18.827684,0.0042,0.0013,0.0011,0.0011,2970712136,2970712136,S523                          ,9.245125,-43.861069444444446,0.2885,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1648  ,ATLAS3_J003659.3-442622C,00:36:59.33,-44:26:22.9,9.247207,-44.439699,0.68,1.05,0.029,1.04,1.467,0.249,0.032,0.249,0.032,0.249,0.032,0.257,0.034,0.257,0.034,0.257,0.034,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1648*SWIRE3_J003659.26-442622.8*m1*C0  ,-----------------------------------------------------,1,1,1,EI1648  ,SWIRE3_J003659.26-442622.8,165579,SWIRE3_J003659.26-442622.8,9.24694,-44.43968,0.00846,0.00886,21,176.79,1.7,171.61,1.58,0.99,CA0,-1,118.18,1.8,108.97,1.74,0.96,CA0,0,135.9,6.17,131.34,7.08,0.08,CA2,0,128.4,6.24,87.44,6.34,0.52,CA0,0,1867.81,32.12,1574.19,38.92,0.94,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970758250,9.246835,-44.439662,21.987545,20.513264,19.8989,19.656952,0.0091,0.0032,0.0023,0.0024,2970758250,2970758250,SVA1_COADD-2970758250         ,9.24683333333333,-44.4396666666667,0.65477,-9.999,4.0,DES_AAOmega         ,//                            ,3,7200,4
EI1651  ,ATLAS3_J003700.0-432528C,00:37:00.02,-43:25:28.9,9.250089,-43.424682,0.82,1.26,0.017,1.03,1.483,0.118,0.018,0.118,0.018,0.118,0.018,0.123,0.019,0.123,0.019,0.123,0.019,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1651*SWIRE3_J003700.05-432527.9*m1*C0  ,-----------------------------------------------------,1,1,1,EI1651  ,SWIRE3_J003700.05-432527.9,69108,SWIRE3_J003700.05-432527.9,9.25022,-43.42444,0.00803,0.00749,12,164.59,1.4,163.86,1.31,0.83,CA0,0,167.43,1.47,161.37,1.43,0.93,CA0,0,112.97,5.0,82.15,4.74,0.37,CA0,0,874.65,5.57,821.67,6.63,0.89,CA0,-1,1529.26,31.83,973.99,31.52,0.9,CA0,0,21.811,0.004,20.49,0.003,19.771,0.002,21.305,19.897,19.228,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970788067,9.250101,-43.424465,21.185867,20.15322,19.661827,19.390385,0.0043,0.0021,0.0018,0.0018,2970788067,2970788067,0102-00753                    ,9.25023,-43.42445,0.22389618,-9.999,4.0,PRIMUS              ,-                             ,-9,-9,4
EI1655  ,ATLAS3_J003701.0-433801C,00:37:01.00,-43:38:01.3,9.254163,-43.633688,0.57,0.88,0.017,1.03,1.489,0.175,0.02,0.175,0.02,0.175,0.02,0.182,0.02,0.182,0.02,0.182,0.02,-999.0,-999.0,P,0.398,1.607,ELAIS-S1,EI1655*SWIRE3_J003700.98-433757.3*m1*C0  ,-----------------------------------------------------,2,1,1,EI1655  ,SWIRE3_J003700.98-433757.3,74311,SWIRE3_J003700.98-433757.3,9.25412,-43.6326,0.0104,0.00961,12,115.21,1.27,110.51,1.15,0.59,CA3,0,76.23,1.28,81.87,1.59,0.15,CA3,0,79.5,4.71,81.39,5.66,0.52,CA2,0,78.53,4.82,111.37,7.21,0.03,CA0,0,710.96,26.41,591.8,30.78,0.16,CA0,0,24.392,0.032,23.236,0.028,22.039,0.01,23.97,22.538,21.421,0.0,0.04,0.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970738500,9.254106,-43.632563,23.901678,22.469845,21.57786,21.111034,0.0452,0.0154,0.0094,0.0086,2970738500,2970738500,SVA1_COADD-2970738500         ,9.254125,-43.6325555555556,0.70443,-9.999,3.0,DES_AAOmega         ,//                            ,3,7200,2
EI1658  ,ATLAS3_J003702.3-431715C,00:37:02.31,-43:17:15.3,9.259631,-43.287583,1.11,1.71,0.018,1.03,1.486,0.092,0.019,0.092,0.019,0.092,0.019,0.096,0.02,0.096,0.02,0.096,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1658*SWIRE3_J003702.37-431716.3*m1*C0  ,-----------------------------------------------------,2,1,1,EI1658  ,SWIRE3_J003702.37-431716.3,105193,SWIRE3_J003702.37-431716.3,9.2599,-43.28788,0.0106,0.0116,13,94.53,1.39,101.66,1.47,0.23,CA3,0,98.69,1.53,106.13,1.7,0.57,CA3,0,61.02,5.48,42.41,6.85,0.0,CA0,0,285.44,5.48,296.47,8.53,0.64,CA2,0,690.54,31.63,737.69,42.07,0.0,CA2,0,22.903,0.008,21.563,0.007,20.81,0.004,22.384,20.986,20.301,0.02,0.02,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970825895,9.259796,-43.287897,22.241219,21.131912,20.62609,20.325073,0.0109,0.0049,0.0043,0.0043,2970825895,2970825895,SVA1_COADD-2970825895         ,9.25979166666667,-43.2878888888889,0.28397,-9.999,4.0,DES_AAOmega         ,CLi 9 0.28397 4 {} | EMa 9 0.2,8,16800,4
EI1664  ,ATLAS3_J003703.1-441454C,00:37:03.13,-44:14:54.7,9.26304,-44.248536,0.61,0.94,0.023,1.03,1.478,0.221,0.026,0.221,0.026,0.221,0.026,0.23,0.027,0.23,0.027,0.23,0.027,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1664*SWIRE3_J003703.00-441455.1*m1*C0  ,-----------------------------------------------------,1,1,1,EI1664  ,SWIRE3_J003703.00-441455.1,199812,SWIRE3_J003703.00-441455.1,9.26252,-44.24864,0.00914,0.00839,22,129.3,1.07,133.17,1.04,0.27,CA0,0,136.9,1.41,126.82,1.32,0.83,CA0,0,114.46,4.14,120.95,6.06,0.16,CA0,0,392.24,4.79,359.36,6.12,0.96,CA0,0,1185.78,30.93,837.13,32.72,0.78,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970810547,9.262435,-44.248681,22.309357,21.002964,20.518953,20.074375,0.0114,0.0045,0.0038,0.0035,2970810547,2970810547,SVA1_COADD-2970810547         ,9.26241666666667,-44.2486944444445,0.39242,-9.999,4.0,DES_AAOmega         ,                              ,5,12000,4
EI1671  ,ATLAS3_J003705.0-441733C,00:37:05.05,-44:17:33.1,9.271043,-44.292541,0.74,1.15,0.024,1.03,1.477,0.191,0.027,0.191,0.027,0.191,0.027,0.198,0.028,0.198,0.028,0.198,0.028,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1671*SWIRE3_J003705.04-441731.8*m1*C0  ,-----------------------------------------------------,1,1,1,EI1671  ,SWIRE3_J003705.04-441731.8,200662,SWIRE3_J003705.04-441731.8,9.27103,-44.29218,0.012,0.0117,22,148.86,1.56,196.19,1.78,0.11,CA0,1,121.16,1.31,150.08,1.72,0.1,CA0,0,79.28,5.09,69.2,5.83,0.0,CA0,0,57.78,4.05,66.54,4.77,0.46,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970797884,9.27098,-44.292211,21.888035,20.254742,19.724457,19.385,0.0082,0.0026,0.002,0.0019,2970797884,2970797884,S174                          ,9.271041666666669,-44.29219166666667,0.3626,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1676  ,ATLAS3_J003705.6-435202C,00:37:05.65,-43:52:02.0,9.273562,-43.867228,0.18,0.29,0.018,1.03,1.492,1.172,0.063,1.172,0.063,1.172,0.063,1.225,0.066,1.225,0.066,1.225,0.066,-999.0,-999.0,P,-0.61,0.213,ELAIS-S1,EI1676*SWIRE3_J003705.63-435201.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI1676  ,SWIRE3_J003705.63-435201.3,190589,SWIRE3_J003705.63-435201.3,9.27347,-43.86705,0.00763,0.00904,22,214.66,2.06,261.84,2.16,0.06,CA0,2,167.96,2.14,199.35,2.48,0.06,CA0,2,161.69,6.22,189.39,8.7,0.09,CA0,0,150.77,5.68,122.6,6.57,0.66,CA0,0,629.25,31.38,414.13,27.47,0.49,CA0,0,23.639,0.014,22.103,0.01,20.802,0.004,22.665,21.063,19.816,0.01,0.01,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970710808,9.273324,-43.867109,23.059235,21.255123,20.510143,20.050425,0.0279,0.0063,0.0043,0.004,2970710808,2970710808,S514*                         ,9.273458333333334,-43.86705,0.5523,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1679  ,ATLAS3_J003706.2-433936C,00:37:06.26,-43:39:36.2,9.276075,-43.660065,1.09,1.68,0.018,1.03,1.49,0.093,0.019,0.093,0.019,0.093,0.019,0.097,0.02,0.097,0.02,0.097,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1679*SWIRE3_J003706.37-433935.8*m1*C0  ,-----------------------------------------------------,2,1,1,EI1679  ,SWIRE3_J003706.37-433935.8,74307,SWIRE3_J003706.37-433935.8,9.27657,-43.65995,0.0108,0.00983,12,117.8,1.09,110.03,0.98,0.89,CA3,0,87.26,1.08,87.57,1.11,0.83,CA3,0,52.16,3.88,62.13,5.09,0.27,CA2,0,89.97,3.83,129.05,7.1,0.0,CA0,0,890.17,27.21,723.4,30.83,0.58,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970732788,9.276451,-43.659782,24.765476,22.510841,22.168104,21.770607,0.1404,0.0809,0.0336,0.0395,2970732788,2970732788,SVA1_COADD-2970732788         ,9.27645833333333,-43.6597777777778,0.89224,-9.999,4.0,DES_AAOmega         ,CLi 8 0.89224 4 {} | rgs 8 0.8,9,21600,4
EI1680  ,ATLAS3_J003706.4-431442C,00:37:06.41,-43:14:42.9,9.276714,-43.245243,0.61,0.95,0.018,1.03,1.488,0.175,0.021,0.175,0.021,0.175,0.021,0.183,0.022,0.183,0.022,0.183,0.022,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1680*SWIRE3_J003706.38-431442.2*m1*C0  ,-----------------------------------------------------,1,1,1,EI1680  ,SWIRE3_J003706.38-431442.2,103607,SWIRE3_J003706.38-431442.2,9.2766,-43.24507,0.0095,0.00896,13,215.04,1.7,248.4,1.7,0.13,CA0,1,142.51,1.58,165.41,1.89,0.1,CA0,0,126.3,4.9,106.58,6.62,0.04,CA0,0,113.46,4.58,127.0,6.84,0.61,CA0,0,1054.07,31.4,926.64,36.72,0.57,CA0,0,23.056,0.011,21.996,0.01,20.9,0.004,22.566,21.297,20.156,0.09,0.02,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970839870,9.276489,-43.245097,22.62681,21.3024,20.577951,20.196392,0.0152,0.0057,0.004,0.0038,2970839870,2970839870,SWIRE4 J003706.38-431442.3    ,9.276583333333331,-43.245083333333326,0.66842,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1682  ,ATLAS3_J003707.0-432730C,00:37:07.06,-43:27:30.1,9.279411,-43.458349,0.72,1.12,0.017,1.03,1.482,0.14,0.019,0.14,0.019,0.14,0.019,0.146,0.02,0.146,0.02,0.146,0.02,-999.0,-999.0,P,-0.219,1.287,ELAIS-S1,EI1682*SWIRE3_J003707.05-432729.6*m1*C0  ,-----------------------------------------------------,1,1,1,EI1682  ,SWIRE3_J003707.05-432729.6,69047,SWIRE3_J003707.05-432729.6,9.27938,-43.45823,0.00954,0.00907,12,121.27,1.31,118.05,1.24,0.91,CA0,0,105.1,1.41,101.76,1.41,0.53,CA0,0,80.69,4.68,69.02,5.01,0.49,CA0,0,615.0,5.87,640.86,9.39,0.84,CA0,-1,710.0,32.38,653.62,40.68,0.0,CA0,0,22.921,0.008,21.55,0.006,20.771,0.003,22.284,20.918,20.224,0.02,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970777514,9.279284,-43.458237,22.363325,21.206758,20.661274,20.302193,0.0211,0.0079,0.006,0.0058,2970777514,2970777514,SVA1_COADD-2970777514         ,9.27929166666667,-43.45825,0.20683,-9.999,4.0,DES_AAOmega         ,//                            ,3,7200,4
EI1690  ,ATLAS3_J003708.6-432352C,00:37:08.64,-43:23:52.7,9.285998,-43.397976,0.16,0.26,0.017,1.04,1.482,3.286,0.168,3.286,0.168,3.286,0.168,3.116,0.161,3.116,0.161,3.116,0.161,-999.0,-999.0,P,0.931,0.115,ELAIS-S1,EI1690*SWIRE3_J003708.60-432352.9*m1*C0  ,-----------------------------------------------------,1,1,1,EI1690  ,SWIRE3_J003708.60-432352.9,67177,SWIRE3_J003708.60-432352.9,9.28584,-43.39803,0.00864,0.00828,12,147.55,1.21,148.29,1.18,0.97,CA0,0,181.76,1.35,177.78,1.34,0.95,CA0,0,226.55,4.91,191.02,4.72,0.49,CA0,0,261.58,3.9,224.07,4.99,0.9,CA0,0,-99.0,-99.0,-99.0,-99.0,-9.0,---,-99,21.459,0.004,20.953,0.004,20.423,0.003,21.311,20.756,20.249,0.98,0.96,0.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970795406,9.285747,-43.397993,20.246634,19.938734,20.045818,20.189304,0.004,0.0038,0.0054,0.008,2970795406,2970795406,SVA1_COADD-2970795406         ,9.28575,-43.398,1.24878,-9.999,4.0,DES_AAOmega         ,/qso/                         ,23,53400,4
EI1691  ,ATLAS3_J003708.6-432645C,00:37:08.65,-43:26:45.4,9.286061,-43.44594,0.8,1.24,0.017,1.04,1.482,0.126,0.019,0.126,0.019,0.126,0.019,0.131,0.02,0.131,0.02,0.131,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI1691*SWIRE3_J003708.69-432646.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI1691  ,SWIRE3_J003708.69-432646.5,68491,SWIRE3_J003708.69-432646.5,9.28621,-43.44626,0.0108,0.00922,12,218.25,1.51,316.05,1.74,0.03,CA0,2,193.68,1.88,276.69,2.38,0.03,CA0,2,132.21,4.86,187.92,6.75,0.0,CA0,0,273.98,5.19,399.71,10.15,0.0,CA0,0,1025.05,26.66,1063.63,38.92,0.56,CA0,0,21.814,0.004,20.784,0.004,19.746,0.002,20.39,19.397,18.468,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970783065,9.286136,-43.446239,21.478151,20.223728,19.759203,19.473919,0.0106,0.0049,0.0043,0.0046,2970783065,2970783065,SVA1_COADD-2970783065         ,9.286125,-43.44625,0.4591,-9.999,4.0,DES_AAOmega         ,//                            ,3,7200,4
EI1693  ,ATLAS3_J003709.2-433211C,00:37:09.24,-43:32:11.7,9.28851,-43.536597,0.56,0.87,0.018,1.03,1.483,0.189,0.021,0.35,0.025,0.35,0.025,0.197,0.022,0.365,0.026,0.365,0.026,8.9,1.3,E,-0.925,0.598,ELAIS-S1,EI1693*SWIRE3_J003709.15-433212.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI1693  ,SWIRE3_J003709.15-433212.5,70865,SWIRE3_J003709.15-433212.5,9.28816,-43.53683,0.00659,0.00774,12,1263.32,4.08,2793.12,5.56,0.03,EK3,2,767.98,4.57,1636.15,6.58,0.03,EK3,2,708.81,8.95,1245.32,15.71,0.03,CA0,2,606.14,7.26,846.83,13.95,0.28,CA0,1,899.75,32.59,759.24,36.19,0.31,CA0,0,18.523,0.001,17.474,0.0,16.856,0.0,17.031,15.986,15.407,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970761641,9.288141,-43.53687,18.139297,17.291998,16.953325,16.677881,0.0006,0.0003,0.0003,0.0002,2970761641,2970761641,S808                          ,9.288166666666667,-43.536830555555554,0.0446,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI1699  ,ATLAS3_J003711.7-435642C,00:37:11.70,-43:56:42.3,9.298731,-43.945092,0.32,0.5,0.019,1.04,1.489,0.394,0.028,0.394,0.028,0.394,0.028,0.411,0.029,0.411,0.029,0.411,0.029,-999.0,-999.0,P,-2.314,0.655,ELAIS-S1,EI1699*SWIRE3_J003711.71-435641.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI1699  ,SWIRE3_J003711.71-435641.5,191788,SWIRE3_J003711.71-435641.5,9.29882,-43.94487,0.00842,0.00835,22,178.6,1.92,226.63,2.07,0.08,CA2,2,184.74,2.18,205.81,2.38,0.34,CA2,0,218.88,6.88,267.46,11.21,0.16,CA0,0,234.32,5.98,218.78,8.5,0.89,CA2,0,1042.32,31.49,814.81,37.07,0.07,CA0,0,22.394,0.008,21.763,0.01,21.057,0.005,21.772,20.819,20.019,0.85,0.27,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970864994,9.298687,-43.944906,22.949732,21.754715,21.03997,20.799137,0.0232,0.0105,0.0081,0.0081,2970864994,2970864994,S454                          ,9.298833333333334,-43.94485833333333,0.5985,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
